cnt,t1,hum,wind_speed,weather_code,is_holiday,is_weekend,season,hour
642,8.0,66.0,18.0,4,0,0,3,21
566,7.0,71.0,15.0,4,0,0,3,22
362,7.0,71.0,18.0,4,0,0,3,23
190,7.0,73.5,19.5,3,0,0,3,0
78,7.0,76.0,23.0,3,0,0,3,1
57,7.0,76.0,22.0,4,0,0,3,2
59,7.0,81.0,25.0,4,0,0,3,3
39,8.0,76.0,22.0,4,0,0,3,4
99,8.0,82.0,23.0,4,0,0,3,5
575,9.0,79.0,24.0,3,0,0,3,6
1536,9.0,87.0,24.0,7,0,0,3,7
3576,10.0,88.0,24.0,3,0,0,3,8
1788,10.0,88.0,29.0,7,0,0,3,9
522,10.5,91.0,32.5,7,0,0,3,10
558,10.5,67.0,40.0,2,0,0,3,11
624,7.5,73.5,41.5,7,0,0,3,12
629,6.5,71.0,38.0,7,0,0,3,13
665,7.0,59.0,37.0,2,0,0,3,14
823,6.5,55.0,37.0,2,0,0,3,15
1269,6.0,53.0,34.0,2,0,0,3,16
2426,5.5,53.0,33.5,1,0,0,3,17
2377,5.0,53.0,31.5,1,0,0,3,18
1413,5.0,57.0,26.0,1,0,0,3,19
854,4.0,63.0,27.0,1,0,0,3,20
652,4.0,65.0,29.0,1,0,0,3,21
451,4.0,65.0,29.0,1,0,0,3,22
276,3.5,72.5,28.0,1,0,0,3,23
122,3.0,75.0,26.0,2,0,0,3,0
106,3.0,78.0,30.0,2,0,0,3,1
34,3.0,75.0,30.0,1,0,0,3,2
38,3.0,75.0,29.5,2,0,0,3,3
33,3.0,75.0,28.0,1,0,0,3,4
76,3.0,75.0,28.0,1,0,0,3,5
529,3.0,81.0,22.0,1,0,0,3,6
1760,3.0,81.0,21.0,2,0,0,3,7
3783,3.0,81.0,24.0,2,0,0,3,8
1905,4.5,72.5,26.0,2,0,0,3,9
811,5.5,68.0,27.0,2,0,0,3,10
700,6.0,63.5,35.0,3,0,0,3,11
889,6.0,61.0,30.5,3,0,0,3,12
894,6.5,59.0,31.5,2,0,0,3,13
757,6.5,59.0,31.5,3,0,0,3,14
580,4.5,78.5,28.5,7,0,0,3,15
922,4.0,75.5,25.0,7,0,0,3,16
1984,3.0,75.0,20.5,2,0,0,3,17
2076,3.0,75.0,19.5,2,0,0,3,18
1237,3.0,75.0,26.0,2,0,0,3,19
770,3.0,72.5,26.0,2,0,0,3,20
525,2.5,81.0,23.0,26,0,0,3,21
430,2.5,78.0,24.0,3,0,0,3,22
314,3.0,75.0,25.0,3,0,0,3,23
190,3.0,75.0,24.0,3,0,0,3,0
80,3.0,81.0,22.0,7,0,0,3,1
79,3.0,81.0,17.0,7,0,0,3,2
60,3.5,75.5,17.0,1,0,0,3,3
45,4.0,78.0,19.5,7,0,0,3,4
74,3.0,87.0,15.0,26,0,0,3,5
426,3.0,93.0,9.0,26,0,0,3,6
1388,2.5,90.0,9.0,26,0,0,3,7
3090,2.0,90.0,18.5,3,0,0,3,8
1667,2.0,87.0,16.0,3,0,0,3,9
766,2.5,84.0,16.0,3,0,0,3,10
762,4.0,75.0,18.5,2,0,0,3,11
967,5.5,73.5,20.0,2,0,0,3,12
923,6.0,66.0,23.0,3,0,0,3,13
849,6.0,71.0,21.0,3,0,0,3,14
911,6.0,71.0,19.5,3,0,0,3,15
1452,6.0,71.0,16.5,2,0,0,3,16
2350,5.5,70.5,17.0,2,0,0,3,17
1940,5.5,66.0,19.5,1,0,0,3,18
1131,4.5,68.0,14.0,2,0,0,3,19
734,5.0,68.0,17.0,1,0,0,3,20
506,4.0,72.5,16.5,1,0,0,3,21
384,3.0,81.0,16.0,1,0,0,3,22
397,3.0,75.0,18.0,1,0,0,3,23
379,2.0,81.0,16.0,1,0,1,3,0
281,2.0,81.0,17.5,1,0,1,3,1
252,2.0,81.0,19.5,1,0,1,3,2
163,1.0,87.0,17.0,1,0,1,3,3
96,2.0,81.0,18.0,3,0,1,3,4
80,2.0,87.0,18.0,26,0,1,3,5
62,2.0,93.0,17.0,3,0,1,3,6
129,3.0,87.0,16.0,26,0,1,3,7
182,3.0,87.0,15.0,7,0,1,3,8
468,3.0,87.0,16.0,7,0,1,3,9
705,3.0,87.0,15.0,3,0,1,3,10
926,4.0,81.0,18.5,3,0,1,3,11
816,4.0,81.0,18.5,7,0,1,3,12
409,3.0,87.0,18.0,7,0,1,3,13
521,3.5,90.0,19.5,7,0,1,3,14
632,5.0,78.5,21.5,7,0,1,3,15
795,5.0,70.0,29.0,3,0,1,3,16
840,5.0,70.0,24.0,7,0,1,3,17
635,5.0,68.0,22.0,7,0,1,3,18
565,5.0,63.5,26.0,4,0,1,3,19
447,5.0,59.0,24.0,4,0,1,3,20
305,4.5,61.0,27.0,3,0,1,3,21
276,4.0,61.0,24.0,4,0,1,3,22
286,4.0,61.0,26.0,4,0,1,3,23
273,4.0,61.0,27.0,2,0,1,3,0
246,2.5,78.5,28.0,26,0,1,3,1
156,2.0,87.0,23.0,7,0,1,3,2
83,2.0,87.0,22.0,26,0,1,3,3
59,2.5,84.0,25.0,7,0,1,3,4
43,4.0,67.5,28.0,4,0,1,3,5
50,4.0,65.0,31.5,3,0,1,3,6
90,4.0,67.5,32.0,3,0,1,3,7
208,4.0,67.5,34.0,4,0,1,3,8
411,4.5,65.5,31.0,4,0,1,3,9
655,4.5,65.5,30.0,4,0,1,3,10
884,5.0,63.5,30.5,4,0,1,3,11
1117,5.0,66.0,30.0,3,0,1,3,12
1083,6.0,61.0,29.0,3,0,1,3,13
1082,5.5,63.5,24.0,3,0,1,3,14
1007,5.0,63.5,24.0,3,0,1,3,15
970,5.0,61.0,26.0,3,0,1,3,16
724,4.5,61.0,19.5,3,0,1,3,17
624,4.0,61.0,19.5,3,0,1,3,18
502,4.0,61.0,18.5,4,0,1,3,19
380,3.5,58.0,17.0,3,0,1,3,20
256,2.5,62.5,16.0,1,0,1,3,21
244,2.0,65.0,15.0,1,0,1,3,22
158,1.0,65.0,14.0,1,0,1,3,23
124,1.0,65.0,13.0,1,0,0,3,0
64,1.0,65.0,12.0,1,0,0,3,1
40,0.0,69.0,13.0,1,0,0,3,2
77,-1.0,69.0,16.0,1,0,0,3,3
37,-1.0,69.0,13.0,1,0,0,3,4
72,0.0,64.0,12.0,1,0,0,3,5
407,-0.5,66.5,14.0,1,0,0,3,6
1543,0.0,69.0,16.0,1,0,0,3,7
3556,0.5,67.0,12.0,1,0,0,3,8
1704,1.5,62.5,15.0,1,0,0,3,9
737,2.0,60.0,16.0,1,0,0,3,10
686,2.0,60.0,17.0,1,0,0,3,11
765,2.5,58.0,14.0,1,0,0,3,12
817,3.0,58.0,14.0,1,0,0,3,13
761,3.0,60.0,16.0,2,0,0,3,14
766,3.0,60.0,14.0,2,0,0,3,15
1185,3.0,60.0,15.0,2,0,0,3,16
2534,2.0,65.0,11.0,1,0,0,3,17
2476,2.0,67.5,11.0,1,0,0,3,18
1394,2.0,67.5,9.0,1,0,0,3,19
842,1.5,67.5,8.0,1,0,0,3,20
508,1.0,67.5,7.0,1,0,0,3,21
343,1.0,70.0,8.0,1,0,0,3,22
202,0.5,69.5,7.0,2,0,0,3,23
94,1.0,75.0,8.0,3,0,0,3,0
64,1.0,81.0,9.0,4,0,0,3,1
27,1.0,87.0,9.0,26,0,0,3,2
20,1.0,90.0,6.5,26,0,0,3,3
21,1.0,93.0,6.5,7,0,0,3,4
63,1.0,93.0,6.5,26,0,0,3,5
356,1.0,93.0,8.0,26,0,0,3,6
1364,1.0,93.0,9.0,26,0,0,3,7
2972,1.0,93.0,15.0,3,0,0,3,8
1611,1.0,93.0,13.0,3,0,0,3,9
663,2.0,87.0,11.0,3,0,0,3,10
575,2.5,87.0,13.0,3,0,0,3,11
775,3.0,81.0,17.5,3,0,0,3,12
780,4.0,75.0,17.0,2,0,0,3,13
706,4.0,78.0,17.0,2,0,0,3,14
771,4.0,81.0,17.0,2,0,0,3,15
1178,4.0,81.0,15.0,2,0,0,3,16
2301,4.0,75.0,15.0,7,0,0,3,17
2236,3.0,81.0,11.0,2,0,0,3,18
1339,3.0,84.0,11.0,2,0,0,3,19
795,2.0,93.0,13.0,1,0,0,3,20
571,2.0,87.0,12.0,3,0,0,3,21
383,2.5,84.0,11.0,4,0,0,3,22
204,2.0,87.0,13.0,4,0,0,3,23
105,2.0,87.0,11.0,3,0,0,3,0
68,2.0,87.0,8.0,3,0,0,3,1
47,1.5,84.0,8.0,1,0,0,3,2
42,1.0,87.0,7.0,2,0,0,3,3
25,1.0,87.0,12.0,2,0,0,3,4
86,1.0,93.0,13.0,3,0,0,3,5
493,2.0,87.0,10.0,3,0,0,3,6
1696,2.0,87.0,12.0,3,0,0,3,7
3502,2.0,87.0,12.0,3,0,0,3,8
1806,2.0,87.0,15.0,3,0,0,3,9
758,2.5,84.0,18.0,2,0,0,3,10
656,3.5,75.0,18.0,2,0,0,3,11
857,4.0,70.0,19.0,3,0,0,3,12
813,4.0,70.0,16.0,3,0,0,3,13
768,4.5,72.5,18.0,3,0,0,3,14
738,5.0,70.0,18.0,7,0,0,3,15
1136,5.0,73.0,16.0,3,0,0,3,16
2432,4.0,75.0,19.0,3,0,0,3,17
2306,4.0,75.0,19.0,3,0,0,3,18
1356,4.0,75.0,15.0,2,0,0,3,19
827,3.0,81.0,15.0,3,0,0,3,20
596,3.0,81.0,13.0,3,0,0,3,21
443,3.0,81.0,12.0,4,0,0,3,22
294,3.0,81.0,15.0,3,0,0,3,23
140,2.5,84.0,13.0,3,0,0,3,0
84,2.0,87.0,13.0,2,0,0,3,1
59,2.5,84.0,14.0,2,0,0,3,2
33,3.0,81.0,15.0,2,0,0,3,3
44,3.0,81.0,14.0,1,0,0,3,4
100,3.0,81.0,17.0,2,0,0,3,5
472,2.5,87.0,20.0,26,0,0,3,6
1433,2.0,87.0,16.0,26,0,0,3,7
2894,2.0,87.0,11.0,26,0,0,3,8
1635,2.0,93.0,13.0,3,0,0,3,9
665,2.5,90.0,14.0,3,0,0,3,10
563,3.0,87.0,13.0,2,0,0,3,11
789,4.0,81.0,17.0,2,0,0,3,12
891,5.0,73.0,17.0,3,0,0,3,13
748,5.0,65.5,19.5,7,0,0,3,14
828,5.0,53.0,21.0,2,0,0,3,15
1259,4.5,59.5,20.5,7,0,0,3,16
2483,3.0,67.5,18.5,2,0,0,3,17
2402,3.0,70.0,16.0,2,0,0,3,18
1316,2.0,75.0,16.0,2,0,0,3,19
875,2.0,81.0,17.0,3,0,0,3,20
642,2.0,75.0,16.0,2,0,0,3,21
512,2.0,75.0,17.0,4,0,0,3,22
333,2.0,70.0,16.0,3,0,0,3,23
215,1.5,72.5,16.0,3,0,0,3,0
105,1.5,72.5,16.0,3,0,0,3,1
67,1.0,75.0,17.0,2,0,0,3,2
48,1.0,75.0,15.0,2,0,0,3,3
40,1.0,75.0,18.5,3,0,0,3,4
83,2.0,67.5,19.0,4,0,0,3,5
431,2.0,70.0,19.0,3,0,0,3,6
1460,2.0,70.0,20.0,2,0,0,3,7
3214,2.0,70.0,22.0,3,0,0,3,8
1734,2.5,67.5,21.0,3,0,0,3,9
815,3.0,70.0,19.5,3,0,0,3,10
705,4.0,65.0,21.0,2,0,0,3,11
1036,4.5,63.0,26.0,2,0,0,3,12
989,5.0,57.0,27.0,2,0,0,3,13
836,5.0,59.0,25.0,2,0,0,3,14
919,5.0,59.0,22.0,2,0,0,3,15
1360,4.5,63.0,24.0,2,0,0,3,16
2267,4.0,65.0,20.5,2,0,0,3,17
1777,3.0,70.0,16.0,1,0,0,3,18
1081,2.5,72.5,17.0,1,0,0,3,19
579,2.0,75.0,17.0,1,0,0,3,20
425,2.0,81.0,16.0,1,0,0,3,21
456,2.0,78.0,15.0,1,0,0,3,22
313,1.5,84.0,13.0,1,0,0,3,23
286,1.5,84.0,14.0,1,0,1,3,0
240,1.0,87.0,14.0,1,0,1,3,1
179,1.0,87.0,13.0,1,0,1,3,2
149,2.0,81.0,10.0,1,0,1,3,3
72,1.0,87.0,6.5,1,0,1,3,4
46,1.0,87.0,10.0,2,0,1,3,5
65,2.0,81.0,9.0,2,0,1,3,6
145,1.5,87.0,7.0,3,0,1,3,7
327,3.0,84.0,5.0,3,0,1,3,8
580,4.0,81.0,9.0,3,0,1,3,9
812,4.0,87.0,10.0,3,0,1,3,10
916,5.0,87.0,12.0,3,0,1,3,11
1165,5.5,81.5,13.0,3,0,1,3,12
1139,6.0,76.0,14.0,4,0,1,3,13
1068,6.0,76.0,15.0,3,0,1,3,14
1107,5.0,81.0,16.0,4,0,1,3,15
1104,5.0,81.0,16.0,3,0,1,3,16
965,5.0,81.0,15.0,3,0,1,3,17
689,6.0,76.0,13.0,4,0,1,3,18
678,6.0,81.0,14.0,4,0,1,3,19
471,5.0,81.0,8.0,3,0,1,3,20
302,5.0,87.0,9.0,4,0,1,3,21
322,4.5,84.0,10.0,2,0,1,3,22
322,4.0,87.0,9.0,2,0,1,3,23
336,4.0,87.0,8.0,3,0,1,3,0
233,5.0,81.0,11.0,4,0,1,3,1
197,5.0,78.5,10.0,3,0,1,3,2
133,4.0,81.0,11.0,3,0,1,3,3
97,5.0,76.0,14.0,2,0,1,3,4
66,4.0,81.0,9.0,1,0,1,3,5
55,4.0,81.0,7.0,2,0,1,3,6
93,4.0,81.0,9.0,3,0,1,3,7
230,4.0,81.0,7.0,4,0,1,3,8
480,4.5,78.5,9.0,2,0,1,3,9
893,5.5,78.5,13.0,2,0,1,3,10
1153,7.0,71.0,13.0,2,0,1,3,11
1471,7.0,71.0,13.0,2,0,1,3,12
1663,7.5,68.5,11.0,2,0,1,3,13
1824,8.0,66.0,11.0,2,0,1,3,14
1765,8.0,62.0,11.0,2,0,1,3,15
1502,7.5,66.5,6.5,2,0,1,3,16
1119,6.5,71.0,5.5,1,0,1,3,17
806,6.0,76.0,5.0,1,0,1,3,18
510,5.0,78.5,11.0,1,0,1,3,19
388,5.0,78.5,10.0,1,0,1,3,20
334,5.0,78.5,14.0,1,0,1,3,21
246,4.5,78.5,13.0,1,0,1,3,22
184,4.5,78.5,14.0,1,0,1,3,23
122,3.0,87.0,16.5,2,0,0,3,0
50,2.5,90.0,11.0,2,0,0,3,1
36,4.0,87.0,16.0,3,0,0,3,2
21,4.0,87.0,11.0,3,0,0,3,3
39,4.5,87.0,13.0,4,0,0,3,4
79,5.0,87.0,10.0,4,0,0,3,5
479,5.0,87.0,6.5,4,0,0,3,6
1730,5.0,87.0,11.0,3,0,0,3,7
3721,5.0,87.0,6.5,4,0,0,3,8
1729,5.0,87.0,10.0,4,0,0,3,9
773,6.0,81.0,11.0,3,0,0,3,10
736,7.0,76.0,14.0,2,0,0,3,11
993,8.0,71.0,14.0,2,0,0,3,12
1003,8.5,68.5,11.0,2,0,0,3,13
921,9.0,66.0,11.0,2,0,0,3,14
980,9.5,64.0,9.0,2,0,0,3,15
1431,9.5,64.0,7.0,2,0,0,3,16
2850,8.5,68.5,6.0,2,0,0,3,17
2577,6.5,78.5,5.0,1,0,0,3,18
1482,6.0,81.0,5.0,2,0,0,3,19
880,5.0,87.0,7.5,2,0,0,3,20
604,4.0,90.0,5.0,2,0,0,3,21
410,3.0,93.0,2.0,2,0,0,3,22
212,3.5,93.0,2.0,4,0,0,3,23
128,3.5,93.0,3.0,4,0,0,3,0
58,4.0,93.0,4.0,4,0,0,3,1
47,4.0,93.0,5.0,4,0,0,3,2
21,4.0,93.0,4.0,4,0,0,3,3
35,4.0,93.0,2.0,4,0,0,3,4
105,4.5,90.0,2.0,4,0,0,3,5
552,4.5,90.0,2.0,4,0,0,3,6
1911,5.0,87.0,6.0,4,0,0,3,7
3788,5.0,87.0,5.0,4,0,0,3,8
1918,5.5,81.5,7.5,4,0,0,3,9
855,6.0,73.5,9.0,4,0,0,3,10
719,6.5,68.5,6.5,3,0,0,3,11
933,7.0,66.0,3.0,4,0,0,3,12
954,7.0,66.0,2.0,2,0,0,3,13
876,7.0,68.5,5.0,3,0,0,3,14
955,7.0,68.5,7.0,3,0,0,3,15
1386,6.5,71.0,9.0,3,0,0,3,16
2671,6.5,71.0,10.0,3,0,0,3,17
2586,6.0,76.0,12.0,4,0,0,3,18
1453,6.0,76.0,11.0,3,0,0,3,19
861,6.0,76.0,9.0,3,0,0,3,20
464,6.0,73.5,14.0,4,0,0,3,22
283,5.0,76.0,11.0,4,0,0,3,23
134,5.0,78.5,12.0,4,0,0,3,0
61,5.0,76.0,9.0,4,0,0,3,1
44,5.0,81.0,10.0,4,0,0,3,2
38,5.0,81.0,11.0,4,0,0,3,3
25,5.0,81.0,9.0,4,0,0,3,4
81,5.0,81.0,9.0,4,0,0,3,5
519,5.0,78.5,8.0,3,0,0,3,6
1796,5.0,81.0,8.0,3,0,0,3,7
3671,5.5,78.5,8.0,3,0,0,3,8
1840,5.0,81.0,8.0,3,0,0,3,9
841,5.5,73.5,9.0,4,0,0,3,10
698,5.0,78.5,7.0,3,0,0,3,11
924,5.0,76.0,7.0,3,0,0,3,12
899,5.0,76.0,5.0,3,0,0,3,13
805,5.0,76.0,2.0,4,0,0,3,14
898,5.0,76.0,3.0,4,0,0,3,15
1347,5.0,76.0,6.0,4,0,0,3,16
2575,5.0,76.0,7.0,4,0,0,3,17
2441,5.0,76.0,7.0,4,0,0,3,18
1473,5.0,73.0,6.5,4,0,0,3,19
884,5.0,76.0,6.5,4,0,0,3,20
748,5.0,76.0,7.0,4,0,0,3,21
595,5.0,76.0,7.5,4,0,0,3,22
343,5.0,76.0,11.0,4,0,0,3,23
201,4.0,75.0,7.0,4,0,0,3,0
91,4.0,75.0,6.5,4,0,0,3,1
63,4.0,75.0,5.0,4,0,0,3,2
42,4.0,75.0,7.0,4,0,0,3,3
51,4.0,75.0,6.0,4,0,0,3,4
100,4.0,75.0,6.0,4,0,0,3,5
525,4.0,72.5,7.0,3,0,0,3,6
1825,4.0,70.0,6.5,4,0,0,3,7
3729,4.0,72.5,6.0,3,0,0,3,8
1849,4.0,70.0,2.0,4,0,0,3,9
781,4.0,72.5,5.0,4,0,0,3,10
692,4.0,75.0,5.0,3,0,0,3,11
894,4.0,75.0,6.0,4,0,0,3,12
890,4.5,72.5,6.5,3,0,0,3,13
806,4.0,75.0,9.0,4,0,0,3,14
828,4.5,72.5,9.0,4,0,0,3,15
1234,5.0,66.0,12.0,4,0,0,3,16
2423,4.0,70.0,10.0,4,0,0,3,17
2434,4.0,70.0,10.0,4,0,0,3,18
1350,4.0,70.0,11.0,4,0,0,3,19
911,4.0,70.0,6.0,4,0,0,3,20
637,3.5,72.5,8.0,2,0,0,3,21
492,3.0,78.0,6.5,2,0,0,3,22
379,3.0,81.0,10.0,3,0,0,3,23
218,2.5,87.0,11.0,2,0,0,3,0
114,3.5,84.0,6.5,2,0,0,3,1
74,4.0,87.0,14.0,7,0,0,3,2
37,5.0,87.0,13.0,7,0,0,3,3
43,5.0,93.0,15.0,1,0,0,3,4
81,6.0,87.0,19.0,7,0,0,3,5
407,6.0,87.0,18.5,7,0,0,3,6
1450,6.5,87.0,19.0,3,0,0,3,7
3205,7.5,84.5,19.5,3,0,0,3,8
1743,8.0,82.0,18.5,3,0,0,3,9
864,8.0,82.0,19.5,3,0,0,3,10
777,9.0,76.0,23.0,3,0,0,3,11
971,9.0,76.0,22.0,3,0,0,3,12
580,8.5,79.0,26.0,7,0,0,3,13
418,8.0,84.5,23.0,7,0,0,3,14
408,8.0,87.0,25.0,7,0,0,3,15
979,9.0,82.0,18.0,7,0,0,3,16
2008,9.0,82.0,17.0,3,0,0,3,17
1274,8.5,84.5,21.0,7,0,0,3,18
657,7.0,84.0,24.0,7,0,0,3,19
540,7.5,84.5,13.0,2,0,0,3,20
388,8.0,82.0,15.0,7,0,0,3,21
276,7.0,87.0,13.0,7,0,0,3,22
187,7.0,93.0,14.0,7,0,0,3,23
175,8.0,87.0,15.0,7,0,1,3,0
150,7.0,87.0,8.0,7,0,1,3,1
160,7.0,90.0,11.0,7,0,1,3,2
116,7.0,87.0,17.0,2,0,1,3,3
83,6.5,84.0,10.0,2,0,1,3,4
52,6.0,87.0,7.5,7,0,1,3,5
85,6.0,87.0,6.0,7,0,1,3,6
147,6.0,96.5,5.0,3,0,1,3,7
366,7.0,93.0,10.0,2,0,1,3,8
633,7.0,93.0,10.0,2,0,1,3,9
931,7.5,90.0,15.0,3,0,1,3,10
1212,8.0,87.0,19.5,3,0,1,3,11
1475,8.0,87.0,18.0,3,0,1,3,12
1385,8.5,84.5,14.0,7,0,1,3,13
1117,8.0,87.0,15.0,4,0,1,3,14
1217,8.0,87.0,15.0,4,0,1,3,15
1131,8.0,87.0,15.0,3,0,1,3,16
1041,8.0,87.0,16.0,2,0,1,3,17
839,8.0,84.5,15.0,3,0,1,3,18
635,7.0,90.0,13.0,3,0,1,3,19
429,7.5,90.0,14.0,7,0,1,3,20
325,7.5,90.0,11.0,3,0,1,3,21
358,7.0,93.0,7.0,3,0,1,3,22
361,7.0,93.0,10.0,7,0,1,3,23
269,7.0,93.0,10.0,3,0,1,3,0
217,6.0,93.0,8.0,3,0,1,3,1
210,6.0,93.0,6.5,2,0,1,3,2
144,6.0,93.0,9.0,3,0,1,3,3
73,6.0,93.0,10.0,4,0,1,3,4
71,6.0,93.0,7.0,4,0,1,3,5
78,6.0,93.0,8.0,3,0,1,3,6
83,6.0,93.0,11.0,3,0,1,3,7
247,6.0,93.0,10.0,3,0,1,3,8
506,7.0,87.0,9.0,4,0,1,3,9
903,7.0,84.0,7.5,4,0,1,3,10
1155,8.0,82.0,4.0,3,0,1,3,11
1494,8.0,82.0,6.5,3,0,1,3,12
1616,8.5,73.5,7.0,3,0,1,3,13
1770,9.0,71.0,5.0,2,0,1,3,14
1870,9.5,69.0,6.5,2,0,1,3,15
1841,9.0,71.0,5.0,2,0,1,3,16
1399,8.5,73.5,4.0,2,0,1,3,17
946,7.5,78.5,5.0,2,0,1,3,18
685,6.5,84.0,5.0,2,0,1,3,19
464,5.0,93.0,5.0,1,0,1,3,20
376,4.5,93.0,8.0,1,0,1,3,21
309,4.5,93.0,8.0,2,0,1,3,22
226,3.0,96.5,11.0,26,0,1,3,23
134,3.0,100.0,8.0,26,0,0,3,0
50,2.5,96.5,7.0,26,0,0,3,1
31,2.0,100.0,7.5,26,0,0,3,2
31,2.5,100.0,7.0,4,0,0,3,3
31,4.0,100.0,10.0,3,0,0,3,4
81,4.0,100.0,9.0,2,0,0,3,5
441,4.0,93.0,7.0,2,0,0,3,6
1572,5.0,93.0,10.0,3,0,0,3,7
3323,5.5,96.5,8.0,2,0,0,3,8
1637,6.5,93.0,8.0,3,0,0,3,9
778,8.0,84.5,13.0,2,0,0,3,10
752,9.0,76.0,16.0,2,0,0,3,11
842,9.0,73.5,15.0,2,0,0,3,12
670,9.0,76.0,11.0,3,0,0,3,13
442,9.0,76.0,9.0,7,0,0,3,14
304,8.0,87.0,7.0,7,0,0,3,15
589,8.0,87.0,7.0,7,0,0,3,16
1374,8.0,87.0,5.0,7,0,0,3,17
1196,7.5,90.0,6.5,7,0,0,3,18
748,6.5,90.0,17.0,7,0,0,3,19
452,6.0,87.0,10.0,7,0,0,3,20
372,6.0,93.0,9.0,7,0,0,3,21
325,6.0,90.0,11.0,7,0,0,3,22
206,6.0,84.0,16.0,7,0,0,3,23
102,5.5,81.0,17.0,1,0,0,3,0
47,5.0,81.0,14.0,1,0,0,3,1
44,4.5,81.0,13.0,1,0,0,3,2
25,4.0,81.0,13.0,2,0,0,3,3
30,4.0,81.0,13.0,1,0,0,3,4
91,4.0,81.0,14.0,2,0,0,3,5
506,4.0,81.0,13.0,1,0,0,3,6
1751,4.0,81.0,12.0,1,0,0,3,7
3582,4.0,81.0,14.0,1,0,0,3,8
1697,5.0,76.0,17.0,1,0,0,3,9
889,6.5,68.5,13.0,2,0,0,3,10
835,7.0,66.0,15.0,2,0,0,3,11
1156,8.0,55.0,12.0,2,0,0,3,12
1202,8.0,55.0,16.0,2,0,0,3,13
1063,8.0,51.5,18.0,2,0,0,3,14
1143,9.0,50.0,16.0,1,0,0,3,15
1623,8.0,53.0,11.0,1,0,0,3,16
2758,8.0,53.0,7.5,1,0,0,3,17
2574,6.5,59.0,6.0,2,0,0,3,18
1568,6.0,61.0,4.0,2,0,0,3,19
876,6.5,61.5,8.0,2,0,0,3,20
667,5.5,68.0,8.0,3,0,0,3,21
502,5.0,70.0,9.0,3,0,0,3,22
333,4.5,72.5,9.0,2,0,0,3,23
158,4.0,75.0,10.0,1,0,0,3,0
86,4.0,75.0,10.0,1,0,0,3,1
30,3.5,78.0,8.0,1,0,0,3,2
23,3.5,78.0,9.0,1,0,0,3,3
37,3.0,81.0,7.5,1,0,0,3,4
86,3.0,81.0,8.0,1,0,0,3,5
509,3.0,78.0,7.0,1,0,0,3,6
1717,3.5,72.5,8.0,1,0,0,3,7
3582,4.5,72.5,8.0,1,0,0,3,8
1789,7.5,64.0,18.0,1,0,0,3,9
963,8.5,60.0,19.5,1,0,0,3,10
853,9.0,62.0,21.0,1,0,0,3,11
1225,10.0,58.0,21.0,2,0,0,3,12
1171,10.0,58.0,20.5,2,0,0,3,13
1177,10.5,60.0,18.0,2,0,0,3,14
1195,9.0,64.0,21.0,1,0,0,3,15
1535,8.5,66.5,20.5,1,0,0,3,16
2651,8.0,68.5,19.5,1,0,0,3,17
2492,7.5,73.5,21.5,2,0,0,3,18
1444,7.0,73.5,21.0,2,0,0,3,19
933,7.0,73.5,16.0,3,0,0,3,20
622,7.0,76.0,18.0,3,0,0,3,21
529,6.0,81.0,16.0,1,0,0,3,22
325,6.0,81.0,17.0,1,0,0,3,23
163,6.0,81.0,18.0,2,0,0,3,0
109,6.0,81.0,19.5,3,0,0,3,1
66,5.0,78.5,20.5,2,0,0,3,2
39,5.0,76.0,19.5,2,0,0,3,3
50,6.0,76.0,19.5,1,0,0,3,4
70,6.0,81.0,18.0,1,0,0,3,5
496,6.0,81.0,16.0,2,0,0,3,6
1679,6.0,81.0,19.0,1,0,0,3,7
3559,7.0,76.0,18.5,2,0,0,3,8
1747,8.0,76.0,27.0,2,0,0,3,9
833,8.5,73.5,26.0,2,0,0,3,10
710,9.0,71.0,29.0,3,0,0,3,11
892,8.5,76.0,26.0,3,0,0,3,12
656,8.0,82.0,27.0,7,0,0,3,13
355,8.0,82.0,26.0,7,0,0,3,14
350,8.0,82.0,26.0,7,0,0,3,15
635,8.0,87.0,26.0,7,0,0,3,16
1229,8.0,87.0,22.0,7,0,0,3,17
1271,8.0,87.0,19.5,7,0,0,3,18
740,8.0,87.0,22.0,7,0,0,3,19
420,8.0,87.0,18.0,7,0,0,3,20
347,8.0,87.0,16.0,7,0,0,3,21
276,7.5,90.0,14.0,7,0,0,3,22
206,8.0,90.0,14.0,7,0,0,3,23
134,8.0,87.0,13.0,7,0,0,3,0
75,8.0,87.0,14.0,7,0,0,3,1
34,7.5,93.0,10.0,7,0,0,3,2
32,7.5,90.0,16.0,7,0,0,3,3
29,7.5,90.0,15.0,7,0,0,3,4
76,7.0,93.0,13.0,7,0,0,3,5
398,7.0,81.0,16.0,3,0,0,3,6
1333,6.5,84.0,9.0,2,0,0,3,7
3051,6.0,87.0,5.5,2,0,0,3,8
1631,7.0,81.0,2.0,2,0,0,3,9
776,7.0,76.0,2.0,2,0,0,3,10
800,7.0,76.0,2.0,2,0,0,3,11
994,7.0,76.0,3.0,2,0,0,3,12
1011,7.0,76.0,9.0,2,0,0,3,13
927,7.0,76.0,11.0,3,0,0,3,14
1002,7.0,76.0,12.0,2,0,0,3,15
1293,7.0,73.5,11.0,2,0,0,3,16
2241,7.0,71.0,9.0,2,0,0,3,17
1825,6.0,76.0,7.0,2,0,0,3,18
1102,5.5,78.5,8.0,2,0,0,3,19
